customer_id,segment,city,district
C-10689,Seg B,Holon,Center
C-10690,Seg A,Netanya,Center
C-10691,Seg C,Kiryat Ata,Haifa
C-10692,Seg D,Herzliya,Center
C-10693,Seg A,Nesher,Haifa
C-10694,Seg B,Netanya,Center
C-10695,Seg A,Holon,Center
C-10696,Seg A,Nazareth,North
C-10697,Seg D,Beit Shemesh,Jerusalem
C-10698,Seg A,Beit Shemesh,Jerusalem
C-10699,Seg D,Netanya,Center
C-10700,Seg B,Afula,North
C-10701,Seg D,Kiryat Ata,Haifa
C-10702,Seg D,Jerusalem,Jerusalem
C-10703,Seg A,Petah Tikva,Center
C-10704,Seg A,Nesher,Haifa
C-10705,Seg A,Herzliya,Center
C-10706,Seg C,Herzliya,Center
C-10707,Seg C,Nazareth,North
C-10708,Seg C,Netanya,Center
C-10709,Seg B,Kiryat Ata,Haifa
C-10710,Seg B,Ramat Gan,Center
C-10711,Seg C,Herzliya,Center
C-10712,Seg A,Tel Aviv,Center
C-10713,Seg B,Petah Tikva,Center
C-10714,Seg A,Herzliya,Center
C-10715,Seg A,Holon,Center
C-10716,Seg C,Eilat,South
C-10717,Seg D,Tiberias,North
C-10718,Seg A,Tel Aviv,Center
C-10719,Seg C,Holon,Center
C-10720,Seg A,Herzliya,Center
C-10721,Seg A,Mevaseret Zion,Jerusalem
C-10722,Seg B,Nesher,Haifa
C-10723,Seg C,Tel Aviv,Center
C-10724,Seg A,Afula,North
C-10725,Seg A,Rishon LeZion,Center
C-10726,Seg C,Haifa,Haifa
C-10727,Seg A,Rishon LeZion,Center
C-10728,Seg A,Ramat Gan,Center
C-10729,Seg C,Holon,Center
C-10730,Seg B,Mevaseret Zion,Jerusalem
C-10731,Seg A,Kiryat Ata,Haifa
C-10732,Seg C,Ramat Gan,Center
C-10733,Seg B,Beer Sheva,South
C-10734,Seg B,Akko,North
C-10735,Seg B,Dimona,South
C-10736,Seg D,Ashkelon,South
C-10737,Seg A,Nazareth,North
C-10738,Seg B,Eilat,South
C-10739,Seg A,Netanya,Center
C-10740,Seg A,Ramat Gan,Center
C-10741,Seg B,Netanya,Center
C-10742,Seg A,Jerusalem,Jerusalem
C-10743,Seg A,Holon,Center
C-10744,Seg B,Petah Tikva,Center
C-10745,Seg D,Afula,North
C-10746,Seg B,Afula,North
C-10747,Seg C,Herzliya,Center
C-10748,Seg A,Beit Shemesh,Jerusalem
C-10749,Seg A,Kiryat Ata,Haifa
C-10750,Seg A,Afula,North
C-10751,Seg C,Mevaseret Zion,Jerusalem
C-10752,Seg B,Karmiel,North
C-10753,Seg D,Holon,Center
C-10754,Seg D,Rishon LeZion,Center
C-10755,Seg C,Tel Aviv,Center
C-10756,Seg C,Haifa,Haifa
C-10757,Seg A,Mevaseret Zion,Jerusalem
C-10758,Seg B,Rishon LeZion,Center
C-10759,Seg B,Nazareth,North
C-10760,Seg A,Tel Aviv,Center
C-10761,Seg D,Herzliya,Center
C-10762,Seg B,Haifa,Haifa
C-10763,Seg B,Rishon LeZion,Center
C-10764,Seg B,Jerusalem,Jerusalem
C-10765,Seg A,Holon,Center
C-10766,Seg D,Eilat,South
C-10767,Seg B,Herzliya,Center
C-10768,Seg B,Tel Aviv,Center
C-10769,Seg C,Mevaseret Zion,Jerusalem
C-10770,Seg A,Beit Shemesh,Jerusalem
C-10771,Seg B,Rishon LeZion,Center
C-10772,Seg A,Petah Tikva,Center
C-10773,Seg C,Nazareth,North
C-10774,Seg A,Karmiel,North
C-10775,Seg A,Holon,Center
C-10776,Seg C,Nazareth,North
C-10777,Seg C,Petah Tikva,Center
C-10778,Seg A,Tel Aviv,Center
C-10779,Seg A,Jerusalem,Jerusalem
C-10780,Seg B,Hadera,Haifa
C-10781,Seg D,Tel Aviv,Center
C-10782,Seg B,Karmiel,North
C-10783,Seg C,Ramat Gan,Center
C-10784,Seg B,Hadera,Haifa
C-10785,Seg B,Rishon LeZion,Center
C-10786,Seg B,Kiryat Ata,Haifa
C-10787,Seg C,Mevaseret Zion,Jerusalem
C-10788,Seg B,Haifa,Haifa
C-10789,Seg D,Eilat,South
C-10790,Seg A,Afula,North
C-10791,Seg D,Tel Aviv,Center
C-10792,Seg B,Petah Tikva,Center
C-10793,Seg D,Kiryat Ata,Haifa
C-10794,Seg A,Ramat Gan,Center
C-10795,Seg C,Beit Shemesh,Jerusalem
C-10796,Seg C,Beer Sheva,South
C-10797,Seg B,Jerusalem,Jerusalem
C-10798,Seg B,Nesher,Haifa
C-10799,Seg A,Hadera,Haifa
C-10800,Seg D,Beit Shemesh,Jerusalem
C-10801,Seg C,Mevaseret Zion,Jerusalem
C-10802,Seg C,Rishon LeZion,Center
C-10803,Seg B,Herzliya,Center
C-10804,Seg B,Haifa,Haifa
C-10805,Seg A,Hadera,Haifa
C-10806,Seg D,Petah Tikva,Center
C-10807,Seg A,Ramat Gan,Center
C-10808,Seg C,Kiryat Ata,Haifa
C-10809,Seg D,Afula,North
C-10810,Seg C,Herzliya,Center
C-10811,Seg C,Haifa,Haifa
C-10812,Seg B,Nesher,Haifa
C-10813,Seg B,Haifa,Haifa
C-10814,Seg B,Ramat Gan,Center
C-10815,Seg A,Holon,Center
C-10816,Seg B,Ramat Gan,Center
C-10817,Seg B,Beit Shemesh,Jerusalem
C-10818,Seg A,Karmiel,North
C-10819,Seg B,Hadera,Haifa
C-10820,Seg A,Mevaseret Zion,Jerusalem
C-10821,Seg B,Dimona,South
C-10822,Seg C,Ashdod,South
C-10823,Seg A,Kiryat Ata,Haifa
C-10824,Seg D,Karmiel,North
C-10825,Seg B,Ashkelon,South
C-10826,Seg A,Beer Sheva,South
C-10827,Seg A,Kiryat Ata,Haifa
C-10828,Seg A,Nesher,Haifa
C-10829,Seg D,Nazareth,North
C-10830,Seg B,Ramat Gan,Center
C-10831,Seg C,Beit Shemesh,Jerusalem
C-10832,Seg A,Jerusalem,Jerusalem
C-10833,Seg A,Herzliya,Center
C-10834,Seg C,Hadera,Haifa
C-10835,Seg A,Tel Aviv,Center
C-10836,Seg A,Beit Shemesh,Jerusalem
C-10837,Seg B,Netanya,Center
C-10838,Seg B,Hadera,Haifa
C-10839,Seg B,Beer Sheva,South
C-10840,Seg A,Rishon LeZion,Center
C-10841,Seg D,Eilat,South
C-10842,Seg B,Nazareth,North
C-10843,Seg D,Petah Tikva,Center
C-10844,Seg B,Eilat,South
C-10845,Seg A,Kiryat Ata,Haifa
C-10846,Seg B,Herzliya,Center
C-10847,Seg A,Hadera,Haifa
C-10848,Seg D,Herzliya,Center
C-10849,Seg B,Hadera,Haifa
C-10850,Seg B,Beit Shemesh,Jerusalem
C-10851,Seg B,Beit Shemesh,Jerusalem
C-10852,Seg B,Nesher,Haifa
C-10853,Seg C,Kiryat Ata,Haifa
C-10854,Seg C,Afula,North
C-10855,Seg B,Beer Sheva,South
C-10856,Seg B,Rishon LeZion,Center
C-10857,Seg C,Ashdod,South
C-10858,Seg A,Tiberias,North
C-10859,Seg A,Akko,North
C-10860,Seg A,Herzliya,Center
C-10861,Seg C,Eilat,South
C-10862,Seg A,Kiryat Ata,Haifa
C-10863,Seg A,Rishon LeZion,Center
C-10864,Seg D,Ramat Gan,Center
C-10865,Seg B,Haifa,Haifa
C-10866,Seg C,Tiberias,North
C-10867,Seg D,Karmiel,North
C-10868,Seg A,Holon,Center
C-10869,Seg B,Haifa,Haifa
C-10870,Seg B,Petah Tikva,Center
C-10871,Seg A,Netanya,Center
C-10872,Seg A,Petah Tikva,Center
C-10873,Seg D,Akko,North
C-10874,Seg B,Nesher,Haifa
C-10875,Seg B,Netanya,Center
C-10876,Seg C,Netanya,Center
C-10877,Seg D,Herzliya,Center
C-10878,Seg A,Jerusalem,Jerusalem
C-10879,Seg A,Mevaseret Zion,Jerusalem
C-10880,Seg C,Netanya,Center
C-10881,Seg C,Kiryat Ata,Haifa
C-10882,Seg A,Ashdod,South
C-10883,Seg A,Mevaseret Zion,Jerusalem
C-10884,Seg A,Ashdod,South
C-10885,Seg B,Hadera,Haifa
C-10886,Seg B,Nesher,Haifa
C-10887,Seg C,Hadera,Haifa
C-10888,Seg B,Rishon LeZion,Center
C-10889,Seg A,Herzliya,Center
C-10890,Seg B,Ashkelon,South
C-10891,Seg C,Nesher,Haifa
C-10892,Seg B,Petah Tikva,Center
C-10893,Seg A,Petah Tikva,Center
C-10894,Seg D,Petah Tikva,Center
C-10895,Seg A,Haifa,Haifa
C-10896,Seg B,Beit Shemesh,Jerusalem
C-10897,Seg B,Nazareth,North
C-10898,Seg A,Holon,Center
C-10899,Seg B,Haifa,Haifa
C-10900,Seg A,Nazareth,North
C-10901,Seg B,Holon,Center
C-10902,Seg B,Ramat Gan,Center
C-10903,Seg C,Haifa,Haifa
C-10904,Seg B,Ashdod,South
C-10905,Seg B,Eilat,South
C-10906,Seg B,Afula,North
C-10907,Seg A,Karmiel,North
C-10908,Seg A,Nesher,Haifa
C-10909,Seg D,Haifa,Haifa
C-10910,Seg A,Herzliya,Center
C-10911,Seg A,Haifa,Haifa
C-10912,Seg B,Haifa,Haifa
C-10913,Seg B,Rishon LeZion,Center
C-10914,Seg A,Netanya,Center
C-10915,Seg C,Netanya,Center
C-10916,Seg B,Nesher,Haifa
C-10917,Seg A,Petah Tikva,Center
C-10918,Seg A,Nazareth,North
C-10919,Seg A,Nesher,Haifa
C-10920,Seg B,Tel Aviv,Center
C-10921,Seg A,Netanya,Center
C-10922,Seg A,Dimona,South
C-10923,Seg C,Nesher,Haifa
C-10924,Seg C,Kiryat Ata,Haifa
C-10925,Seg B,Nazareth,North
C-10926,Seg A,Nesher,Haifa
C-10927,Seg C,Akko,North
C-10928,Seg C,Beit Shemesh,Jerusalem
C-10929,Seg B,Jerusalem,Jerusalem
C-10930,Seg C,Holon,Center
C-10931,Seg C,Herzliya,Center
C-10932,Seg D,Karmiel,North
C-10933,Seg D,Dimona,South
C-10934,Seg A,Petah Tikva,Center
C-10935,Seg A,Nazareth,North
C-10936,Seg A,Kiryat Ata,Haifa
C-10937,Seg A,Eilat,South
C-10938,Seg B,Kiryat Ata,Haifa
C-10939,Seg A,Mevaseret Zion,Jerusalem
C-10940,Seg D,Hadera,Haifa
C-10941,Seg C,Ramat Gan,Center
C-10942,Seg B,Rishon LeZion,Center
C-10943,Seg A,Holon,Center
C-10944,Seg C,Beer Sheva,South
C-10945,Seg A,Haifa,Haifa
C-10946,Seg D,Mevaseret Zion,Jerusalem
C-10947,Seg B,Herzliya,Center
C-10948,Seg C,Netanya,Center
C-10949,Seg B,Tel Aviv,Center
C-10950,Seg A,Holon,Center
C-10951,Seg C,Rishon LeZion,Center
C-10952,Seg A,Petah Tikva,Center
C-10953,Seg A,Beit Shemesh,Jerusalem
C-10954,Seg B,Kiryat Ata,Haifa
C-10955,Seg C,Rishon LeZion,Center
C-10956,Seg C,Netanya,Center
C-10957,Seg B,Afula,North
C-10958,Seg A,Haifa,Haifa
C-10959,Seg A,Tel Aviv,Center
C-10960,Seg A,Holon,Center
C-10961,Seg A,Tiberias,North
C-10962,Seg C,Petah Tikva,Center
C-10963,Seg D,Karmiel,North
C-10964,Seg D,Herzliya,Center
C-10965,Seg D,Petah Tikva,Center
C-10966,Seg C,Petah Tikva,Center
C-10967,Seg A,Jerusalem,Jerusalem
C-10968,Seg C,Afula,North
C-10969,Seg B,Ashkelon,South
C-10970,Seg C,Nazareth,North
C-10971,Seg B,Ashdod,South
C-10972,Seg A,Jerusalem,Jerusalem
C-10973,Seg C,Eilat,South
C-10974,Seg B,Karmiel,North
C-10975,Seg B,Beit Shemesh,Jerusalem
C-10976,Seg A,Hadera,Haifa
C-10977,Seg A,Tel Aviv,Center
C-10978,Seg A,Kiryat Ata,Haifa
C-10979,Seg A,Afula,North
C-10980,Seg D,Herzliya,Center
C-10981,Seg A,Nazareth,North
C-10982,Seg A,Ashkelon,South
C-10983,Seg A,Mevaseret Zion,Jerusalem
C-10984,Seg B,Nazareth,North
C-10985,Seg A,Ramat Gan,Center
C-10986,Seg C,Ramat Gan,Center
C-10987,Seg C,Rishon LeZion,Center
C-10988,Seg A,Kiryat Ata,Haifa
C-10989,Seg A,Herzliya,Center
C-10990,Seg D,Jerusalem,Jerusalem
C-10991,Seg A,Eilat,South
C-10992,Seg D,Karmiel,North
C-10993,Seg B,Nesher,Haifa
C-10994,Seg B,Ashdod,South
C-10995,Seg B,Petah Tikva,Center
C-10996,Seg A,Rishon LeZion,Center
C-10997,Seg A,Tel Aviv,Center
C-10998,Seg B,Akko,North
C-10999,Seg B,Tel Aviv,Center
C-11000,Seg B,Haifa,Haifa
C-11001,Seg C,Netanya,Center
C-11002,Seg B,Netanya,Center
C-11003,Seg B,Ramat Gan,Center
C-11004,Seg B,Mevaseret Zion,Jerusalem
C-11005,Seg C,Holon,Center
C-11006,Seg C,Beit Shemesh,Jerusalem
C-11007,Seg C,Akko,North
C-11008,Seg C,Kiryat Ata,Haifa
C-11009,Seg A,Mevaseret Zion,Jerusalem
C-11010,Seg B,Afula,North
C-11011,Seg A,Kiryat Ata,Haifa
C-11012,Seg C,Mevaseret Zion,Jerusalem
C-11013,Seg B,Nesher,Haifa
C-11014,Seg A,Jerusalem,Jerusalem
C-11015,Seg B,Herzliya,Center
C-11016,Seg A,Dimona,South
C-11017,Seg A,Jerusalem,Jerusalem
C-11018,Seg B,Tiberias,North
C-11019,Seg A,Ramat Gan,Center
C-11020,Seg B,Jerusalem,Jerusalem
C-11021,Seg A,Eilat,South
C-11022,Seg B,Petah Tikva,Center
C-11023,Seg A,Dimona,South
C-11024,Seg A,Haifa,Haifa
C-11025,Seg A,Ashkelon,South
C-11026,Seg A,Kiryat Ata,Haifa
C-11027,Seg A,Hadera,Haifa
C-11028,Seg C,Nazareth,North
C-11029,Seg B,Akko,North
C-11030,Seg B,Tel Aviv,Center
C-11031,Seg B,Ramat Gan,Center
C-11032,Seg C,Jerusalem,Jerusalem
C-11033,Seg C,Dimona,South
C-11034,Seg C,Ashkelon,South
C-11035,Seg B,Beit Shemesh,Jerusalem
C-11036,Seg A,Tiberias,North
C-11037,Seg B,Tiberias,North
C-11038,Seg D,Tel Aviv,Center
C-11039,Seg A,Nesher,Haifa
C-11040,Seg D,Beit Shemesh,Jerusalem
C-11041,Seg A,Ashdod,South
C-11042,Seg A,Dimona,South
C-11043,Seg C,Nazareth,North
C-11044,Seg A,Nazareth,North
C-11045,Seg B,Tel Aviv,Center
C-11046,Seg A,Beer Sheva,South
C-11047,Seg D,Karmiel,North
C-11048,Seg A,Rishon LeZion,Center
C-11049,Seg A,Mevaseret Zion,Jerusalem
C-11050,Seg D,Beit Shemesh,Jerusalem
C-11051,Seg A,Mevaseret Zion,Jerusalem
C-11052,Seg A,Akko,North
C-11053,Seg A,Mevaseret Zion,Jerusalem
C-11054,Seg D,Ashdod,South
C-11055,Seg C,Petah Tikva,Center
C-11056,Seg B,Nesher,Haifa
C-11057,Seg A,Afula,North
C-11058,Seg A,Tel Aviv,Center
C-11059,Seg A,Herzliya,Center
C-11060,Seg A,Karmiel,North
C-11061,Seg D,Holon,Center
C-11062,Seg C,Hadera,Haifa
C-11063,Seg A,Ramat Gan,Center
C-11064,Seg C,Afula,North
C-11065,Seg A,Petah Tikva,Center
C-11066,Seg C,Haifa,Haifa
C-11067,Seg B,Netanya,Center
C-11068,Seg A,Kiryat Ata,Haifa
C-11069,Seg D,Akko,North
C-11070,Seg A,Afula,North
C-11071,Seg C,Tel Aviv,Center
C-11072,Seg C,Dimona,South
C-11073,Seg B,Haifa,Haifa
C-11074,Seg C,Herzliya,Center
C-11075,Seg A,Tel Aviv,Center
C-11076,Seg A,Netanya,Center
C-11077,Seg B,Holon,Center
C-11078,Seg C,Tiberias,North
C-11079,Seg A,Netanya,Center
C-11080,Seg B,Rishon LeZion,Center
C-11081,Seg C,Tel Aviv,Center
C-11082,Seg D,Nazareth,North
C-11083,Seg C,Netanya,Center
C-11084,Seg A,Dimona,South
C-11085,Seg D,Petah Tikva,Center
C-11086,Seg B,Mevaseret Zion,Jerusalem
C-11087,Seg D,Nesher,Haifa
C-11088,Seg C,Rishon LeZion,Center
C-11089,Seg A,Nazareth,North
C-11090,Seg C,Kiryat Ata,Haifa
C-11091,Seg D,Hadera,Haifa
C-11092,Seg A,Tel Aviv,Center
C-11093,Seg C,Hadera,Haifa
C-11094,Seg D,Rishon LeZion,Center
C-11095,Seg C,Afula,North
C-11096,Seg A,Netanya,Center
C-11097,Seg D,Rishon LeZion,Center
C-11098,Seg C,Beit Shemesh,Jerusalem
C-11099,Seg C,Nesher,Haifa
C-11100,Seg B,Tel Aviv,Center
C-11101,Seg A,Afula,North
C-11102,Seg C,Kiryat Ata,Haifa
C-11103,Seg A,Afula,North
C-11104,Seg A,Holon,Center
C-11105,Seg C,Akko,North
C-11106,Seg C,Mevaseret Zion,Jerusalem
C-11107,Seg A,Karmiel,North
C-11108,Seg B,Nesher,Haifa
C-11109,Seg C,Herzliya,Center
C-11110,Seg A,Dimona,South
C-11111,Seg A,Kiryat Ata,Haifa
C-11112,Seg A,Rishon LeZion,Center
C-11113,Seg C,Akko,North
C-11114,Seg C,Hadera,Haifa
C-11115,Seg A,Mevaseret Zion,Jerusalem
C-11116,Seg A,Petah Tikva,Center
C-11117,Seg B,Petah Tikva,Center
C-11118,Seg A,Petah Tikva,Center
C-11119,Seg A,Holon,Center
C-11120,Seg B,Nazareth,North
C-11121,Seg B,Ramat Gan,Center
C-11122,Seg A,Jerusalem,Jerusalem
C-11123,Seg A,Jerusalem,Jerusalem
C-11124,Seg A,Mevaseret Zion,Jerusalem
C-11125,Seg A,Rishon LeZion,Center
C-11126,Seg A,Karmiel,North
C-11127,Seg B,Nesher,Haifa
C-11128,Seg A,Tiberias,North
C-11129,Seg B,Ramat Gan,Center
C-11130,Seg A,Ashdod,South
C-11131,Seg B,Afula,North
C-11132,Seg A,Netanya,Center
C-11133,Seg B,Akko,North
C-11134,Seg A,Holon,Center
C-11135,Seg A,Nesher,Haifa
C-11136,Seg C,Ashdod,South
C-11137,Seg C,Netanya,Center
C-11138,Seg A,Karmiel,North
C-11139,Seg A,Rishon LeZion,Center
C-11140,Seg B,Petah Tikva,Center
C-11141,Seg B,Holon,Center
C-11142,Seg A,Beer Sheva,South
C-11143,Seg B,Ashkelon,South
C-11144,Seg A,Karmiel,North
C-11145,Seg A,Haifa,Haifa
C-11146,Seg A,Mevaseret Zion,Jerusalem
C-11147,Seg C,Beit Shemesh,Jerusalem
C-11148,Seg D,Ramat Gan,Center
C-11149,Seg C,Herzliya,Center
C-11150,Seg A,Petah Tikva,Center
C-11151,Seg C,Kiryat Ata,Haifa
C-11152,Seg A,Beit Shemesh,Jerusalem
C-11153,Seg C,Herzliya,Center
C-11154,Seg B,Hadera,Haifa
C-11155,Seg B,Holon,Center
C-11156,Seg B,Ashdod,South
C-11157,Seg D,Tiberias,North
C-11158,Seg A,Jerusalem,Jerusalem
C-11159,Seg C,Hadera,Haifa
C-11160,Seg A,Herzliya,Center
C-11161,Seg A,Ramat Gan,Center
C-11162,Seg A,Herzliya,Center
C-11163,Seg D,Netanya,Center
C-11164,Seg A,Haifa,Haifa
C-11165,Seg A,Netanya,Center
C-11166,Seg A,Nesher,Haifa
C-11167,Seg A,Herzliya,Center
C-11168,Seg B,Haifa,Haifa
C-11169,Seg C,Afula,North
C-11170,Seg B,Beit Shemesh,Jerusalem
C-11171,Seg C,Dimona,South
C-11172,Seg A,Herzliya,Center
C-11173,Seg B,Holon,Center
C-11174,Seg A,Herzliya,Center
C-11175,Seg B,Nazareth,North
C-11176,Seg B,Petah Tikva,Center
C-11177,Seg C,Eilat,South
C-11178,Seg B,Rishon LeZion,Center
C-11179,Seg A,Eilat,South
C-11180,Seg B,Kiryat Ata,Haifa
C-11181,Seg D,Nazareth,North
C-11182,Seg A,Petah Tikva,Center
C-11183,Seg B,Karmiel,North
C-11184,Seg A,Ashdod,South
C-11185,Seg A,Beer Sheva,South
C-11186,Seg C,Holon,Center
C-11187,Seg A,Herzliya,Center
C-11188,Seg B,Ashkelon,South
C-11189,Seg A,Tel Aviv,Center
C-11190,Seg B,Eilat,South
C-11191,Seg C,Netanya,Center
C-11192,Seg C,Beit Shemesh,Jerusalem
C-11193,Seg A,Akko,North
C-11194,Seg A,Rishon LeZion,Center
C-11195,Seg A,Nazareth,North
C-11196,Seg C,Holon,Center
C-11197,Seg A,Holon,Center
C-11198,Seg A,Tel Aviv,Center
C-11199,Seg B,Herzliya,Center
C-11200,Seg D,Dimona,South
C-11201,Seg B,Holon,Center
C-11202,Seg D,Karmiel,North
C-11203,Seg A,Beit Shemesh,Jerusalem
C-11204,Seg A,Ramat Gan,Center
C-11205,Seg B,Ashdod,South
C-11206,Seg A,Tel Aviv,Center
C-11207,Seg A,Herzliya,Center
C-11208,Seg B,Afula,North
C-11209,Seg C,Tel Aviv,Center
C-11210,Seg C,Akko,North
C-11211,Seg A,Rishon LeZion,Center
C-11212,Seg A,Rishon LeZion,Center
C-11213,Seg A,Beer Sheva,South
C-11214,Seg C,Nesher,Haifa
C-11215,Seg B,Dimona,South
C-11216,Seg C,Beer Sheva,South
C-11217,Seg C,Jerusalem,Jerusalem
C-11218,Seg A,Netanya,Center
C-11219,Seg B,Dimona,South
C-11220,Seg D,Ramat Gan,Center
C-11221,Seg A,Rishon LeZion,Center
C-11222,Seg C,Beit Shemesh,Jerusalem
C-11223,Seg A,Nazareth,North
C-11224,Seg A,Haifa,Haifa
C-11225,Seg D,Petah Tikva,Center
C-11226,Seg D,Nazareth,North
C-11227,Seg D,Akko,North
C-11228,Seg A,Beit Shemesh,Jerusalem
C-11229,Seg A,Beit Shemesh,Jerusalem
C-11230,Seg C,Nesher,Haifa
C-11231,Seg A,Nazareth,North
C-11232,Seg A,Ramat Gan,Center
C-11233,Seg C,Petah Tikva,Center
C-11234,Seg A,Kiryat Ata,Haifa
C-11235,Seg C,Ramat Gan,Center
C-11236,Seg B,Netanya,Center
C-11237,Seg D,Holon,Center
C-11238,Seg C,Kiryat Ata,Haifa
C-11239,Seg A,Beer Sheva,South
C-11240,Seg C,Ramat Gan,Center
C-11241,Seg B,Tel Aviv,Center
C-11242,Seg B,Tiberias,North
C-11243,Seg A,Afula,North
C-11244,Seg A,Afula,North
C-11245,Seg A,Netanya,Center
C-11246,Seg A,Haifa,Haifa
C-11247,Seg C,Tiberias,North
C-11248,Seg B,Nesher,Haifa
C-11249,Seg C,Akko,North
C-11250,Seg B,Mevaseret Zion,Jerusalem
C-11251,Seg A,Dimona,South
C-11252,Seg B,Herzliya,Center
C-11253,Seg D,Tel Aviv,Center
C-11254,Seg B,Hadera,Haifa
C-11255,Seg B,Rishon LeZion,Center
C-11256,Seg B,Haifa,Haifa
C-11257,Seg C,Haifa,Haifa
C-11258,Seg B,Nazareth,North
C-11259,Seg C,Herzliya,Center
C-11260,Seg C,Jerusalem,Jerusalem
C-11261,Seg A,Beit Shemesh,Jerusalem
C-11262,Seg B,Rishon LeZion,Center
C-11263,Seg C,Herzliya,Center
C-11264,Seg A,Dimona,South
C-11265,Seg A,Netanya,Center
C-11266,Seg B,Tiberias,North
C-11267,Seg B,Ramat Gan,Center
C-11268,Seg B,Tel Aviv,Center
C-11269,Seg A,Petah Tikva,Center
C-11270,Seg B,Nesher,Haifa
C-11271,Seg C,Holon,Center
C-11272,Seg B,Netanya,Center
C-11273,Seg A,Haifa,Haifa
C-11274,Seg A,Ramat Gan,Center
C-11275,Seg B,Netanya,Center
C-11276,Seg A,Karmiel,North
C-11277,Seg A,Herzliya,Center
C-11278,Seg D,Haifa,Haifa
C-11279,Seg A,Herzliya,Center
C-11280,Seg D,Nazareth,North
C-11281,Seg A,Jerusalem,Jerusalem
C-11282,Seg C,Hadera,Haifa
C-11283,Seg C,Mevaseret Zion,Jerusalem
C-11284,Seg B,Akko,North
C-11285,Seg D,Haifa,Haifa
C-11286,Seg A,Afula,North
C-11287,Seg B,Beer Sheva,South
C-11288,Seg B,Beit Shemesh,Jerusalem
C-11289,Seg A,Eilat,South
C-11290,Seg A,Beer Sheva,South
C-11291,Seg A,Petah Tikva,Center
C-11292,Seg B,Holon,Center
C-11293,Seg A,Ashkelon,South
C-11294,Seg A,Tel Aviv,Center
C-11295,Seg C,Nesher,Haifa
C-11296,Seg B,Tiberias,North
C-11297,Seg A,Akko,North
C-11298,Seg B,Holon,Center
C-11299,Seg B,Beit Shemesh,Jerusalem
C-11300,Seg C,Dimona,South
C-11301,Seg A,Karmiel,North
C-11302,Seg C,Netanya,Center
C-11303,Seg B,Ashkelon,South
C-11304,Seg A,Ramat Gan,Center
C-11305,Seg A,Mevaseret Zion,Jerusalem
C-11306,Seg D,Petah Tikva,Center
C-11307,Seg C,Beit Shemesh,Jerusalem
C-11308,Seg B,Beer Sheva,South
C-11309,Seg B,Holon,Center
C-11310,Seg A,Beit Shemesh,Jerusalem
C-11311,Seg C,Akko,North
C-11312,Seg B,Beer Sheva,South
C-11313,Seg B,Kiryat Ata,Haifa
C-11314,Seg A,Herzliya,Center
C-11315,Seg A,Haifa,Haifa
C-11316,Seg B,Netanya,Center
C-11317,Seg A,Mevaseret Zion,Jerusalem
C-11318,Seg C,Mevaseret Zion,Jerusalem
C-11319,Seg A,Tel Aviv,Center
C-11320,Seg B,Hadera,Haifa
C-11321,Seg B,Jerusalem,Jerusalem
C-11322,Seg A,Tel Aviv,Center
C-11323,Seg A,Jerusalem,Jerusalem
C-11324,Seg C,Hadera,Haifa
C-11325,Seg A,Ashdod,South
C-11326,Seg A,Holon,Center
C-11327,Seg C,Ashdod,South
C-11328,Seg C,Petah Tikva,Center
C-11329,Seg B,Akko,North
C-11330,Seg A,Haifa,Haifa
C-11331,Seg C,Ashkelon,South
C-11332,Seg C,Nesher,Haifa
C-11333,Seg C,Netanya,Center
C-11334,Seg A,Netanya,Center
C-11335,Seg C,Tiberias,North
C-11336,Seg D,Herzliya,Center
C-11337,Seg C,Tel Aviv,Center
C-11338,Seg C,Herzliya,Center
C-11339,Seg A,Holon,Center
C-11340,Seg C,Netanya,Center
C-11341,Seg A,Tel Aviv,Center
C-11342,Seg A,Jerusalem,Jerusalem
C-11343,Seg C,Beit Shemesh,Jerusalem
C-11344,Seg B,Haifa,Haifa
C-11345,Seg B,Rishon LeZion,Center
C-11346,Seg A,Rishon LeZion,Center
C-11347,Seg A,Tiberias,North
C-11348,Seg D,Herzliya,Center
C-11349,Seg A,Eilat,South
C-11350,Seg A,Kiryat Ata,Haifa
C-11351,Seg D,Mevaseret Zion,Jerusalem
C-11352,Seg C,Netanya,Center
C-11353,Seg A,Kiryat Ata,Haifa
C-11354,Seg A,Ramat Gan,Center
C-11355,Seg B,Ramat Gan,Center
C-11356,Seg A,Dimona,South
C-11357,Seg D,Herzliya,Center
C-11358,Seg D,Nesher,Haifa
C-11359,Seg C,Ashdod,South
C-11360,Seg D,Holon,Center
C-11361,Seg C,Netanya,Center
C-11362,Seg D,Hadera,Haifa
C-11363,Seg C,Eilat,South
C-11364,Seg B,Afula,North
C-11365,Seg B,Netanya,Center
C-11366,Seg B,Beer Sheva,South
C-11367,Seg A,Kiryat Ata,Haifa
C-11368,Seg A,Rishon LeZion,Center
C-11369,Seg A,Ramat Gan,Center
C-11370,Seg C,Netanya,Center
C-11371,Seg C,Mevaseret Zion,Jerusalem
C-11372,Seg B,Beer Sheva,South
C-11373,Seg D,Haifa,Haifa
C-11374,Seg B,Hadera,Haifa
C-11375,Seg A,Akko,North
C-11376,Seg D,Eilat,South
C-11377,Seg D,Rishon LeZion,Center
C-11378,Seg B,Afula,North
C-11379,Seg A,Ashdod,South
C-11380,Seg B,Rishon LeZion,Center
C-11381,Seg B,Herzliya,Center
C-11382,Seg B,Dimona,South
